hora_sinistro,tipo_via,latitude,longitude,tp_veiculo_bicicleta,tp_veiculo_caminhao,tp_veiculo_motocicleta,tp_veiculo_nao_disponivel,tp_veiculo_onibus,tp_veiculo_outros,tp_veiculo_automovel,Chuva,Sinistro,mes,dia_semana
8,0,-22.34140330701733,-49.073586254173705,0,0,0,0,0,0,0,0,0,2,0
16,0,-22.323415593056502,-49.05802199234433,0,0,0,0,0,0,0,0,0,5,3
20,1,-22.36619279549733,-49.03848665409931,0,0,0,0,0,0,1,0,0,1,5
8,0,-22.34119528281478,-49.0611929313152,0,0,1,0,0,0,1,0,0,11,0
3,0,-22.3203416,-49.0685242,0,0,1,0,0,0,0,0,1,8,3
19,1,-22.240622418344355,-49.13781697530336,0,0,1,0,0,0,0,0,0,12,5
21,0,-22.356198578976382,-49.0454102040443,0,0,1,0,0,0,0,0,0,4,6
14,0,-22.3240247,-49.067256,0,0,0,0,0,0,0,0,1,7,3
18,0,-22.33135079576625,-49.02293319972813,0,0,1,0,0,0,0,0,0,7,6
11,0,-22.32160585,-49.06720999,0,0,0,0,0,0,1,0,1,4,3
19,0,-22.343840797139567,-49.06451345127675,0,0,1,0,0,0,1,0,0,6,2
17,0,-22.33211151,-49.086205,0,0,0,0,0,0,0,0,1,5,0
9,0,-22.306637201392274,-49.123581538244274,0,0,1,0,0,0,2,0,0,4,5
13,0,-22.316277306436543,-49.07502488189284,0,0,0,0,0,0,0,0,0,6,3
10,0,-22.34047067,-49.06062873,0,0,1,0,0,0,1,1,1,1,1
10,0,-22.33061485,-49.07606247,0,0,0,0,0,0,0,0,1,4,6
15,0,-22.336529382294646,-49.072222250005886,0,0,1,0,0,0,3,0,0,10,0
20,0,-22.34441371,-49.05062886,0,0,1,0,0,0,1,0,1,6,5
23,0,-22.326743596990152,-49.02582825030532,0,0,0,0,0,0,0,0,0,5,6
19,0,-22.324129811,-49.07700842,0,0,0,0,0,0,0,0,1,11,0
7,0,-22.330791,-49.078228,0,0,0,0,0,0,0,0,1,12,4
11,0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,1,9,2
15,0,-22.3310908,-49.0736111,0,0,0,0,0,0,2,0,1,1,4
14,0,-22.31086041160448,-49.02217340711917,0,0,0,0,0,0,0,0,0,9,3
20,0,-22.32039569255255,-49.068245967681364,0,0,0,0,0,0,0,0,0,3,0
16,0,-22.34227311,-49.06838438,0,0,0,0,0,0,0,0,1,9,0
18,0,-22.374193823103028,-49.04886673451023,0,0,0,0,0,0,0,0,0,12,2
21,0,-22.33159841,-49.08707356,0,0,1,1,0,0,1,0,1,5,2
17,0,-22.321187133252813,-49.05300258620016,0,0,0,0,0,0,0,0,0,3,3
17,1,-22.281482025289723,-49.08710535530194,0,0,1,0,0,0,1,0,0,3,1
14,0,-22.34327536270007,-49.07708449267944,0,0,0,1,0,0,0,0,0,7,5
18,0,-22.313638711788407,-49.033667813088734,0,0,0,0,0,0,0,0,0,1,1
17,0,-22.30448000824408,-49.09971992340399,0,0,0,0,0,0,1,0,0,1,2
20,0,-22.3173721,-49.0483771,0,0,1,0,0,0,1,0,1,11,3
5,0,-22.305738853816738,-49.05072625465807,0,0,0,0,0,0,0,1,0,4,3
21,0,-22.390764586787668,-49.074724527013736,0,0,0,0,0,0,1,0,0,2,6
18,0,-22.3074287363347,-49.122525059034594,0,0,0,0,0,0,0,0,0,6,1
9,0,-22.340526516134727,-49.06067268408908,0,0,0,0,0,0,2,1,0,12,0
21,0,-22.308538376670025,-49.10567792797491,0,0,1,0,0,0,0,0,0,12,2
21,0,-22.277657014732476,-49.065231745069326,0,0,0,0,0,0,0,0,0,7,5
15,0,-22.33836945,-49.07068488,0,0,1,1,0,0,1,0,1,5,3
6,0,-22.322022959133857,-49.114541812893535,1,0,0,0,0,0,1,0,0,1,3
10,0,-22.322810718551356,-49.07815433793096,0,0,0,0,0,0,0,0,0,4,0
11,0,-22.330620118740597,-49.076150126796485,0,0,0,0,0,0,0,0,0,9,1
11,0,-22.341729753865426,-49.0746721039306,0,0,0,0,0,0,1,0,0,8,1
9,0,-22.329037828831552,-49.065319869497756,0,0,0,0,0,0,0,0,0,4,2
16,0,-22.33689312,-49.06683839,0,0,1,0,0,0,1,0,1,8,0
10,0,-22.298061381868983,-49.02442629101249,0,0,1,0,0,0,0,0,0,8,1
19,0,-22.31094202118623,-49.07446600598628,0,0,0,0,0,0,2,0,0,10,0
13,0,-22.32897213,-49.0649486,0,0,0,0,0,0,0,0,1,7,1
12,0,-22.33054877696851,-49.07598015401528,0,0,0,0,0,0,0,0,0,7,0
17,0,-22.33684685,-49.06690212,0,0,0,0,0,0,4,0,1,1,0
5,0,-22.356909315739216,-49.06895853762545,0,0,0,0,0,0,0,0,0,8,5
13,0,-22.3361567,-49.0766183,0,0,0,0,0,0,0,0,1,2,4
18,0,-22.325843964723834,-49.101401864282536,0,0,0,0,0,0,0,0,0,8,2
4,0,-22.33840541431272,-49.070710583677176,0,0,0,0,0,0,0,0,0,3,6
7,0,-22.30315836489436,-49.09207578773935,0,0,0,0,0,0,0,0,0,12,4
22,0,-22.32905654,-49.06537483,0,0,0,0,0,0,0,0,1,10,6
17,0,-22.325302056196367,-49.05255196373417,0,0,0,0,0,0,0,0,0,8,0
18,0,-22.366071225885463,-49.03845645872203,0,0,1,0,0,0,1,0,0,6,2
7,0,-22.28225205307819,-49.08396602800432,0,0,1,0,0,0,1,0,0,7,1
11,1,-22.235911907972714,-49.146171095142925,0,1,1,0,0,0,0,0,0,4,1
21,0,-22.328681072077146,-49.07941450301635,0,0,0,0,0,0,1,0,0,2,5
18,0,-22.332275733780484,-49.09113804660342,0,0,1,0,0,0,1,0,0,5,0
17,0,-22.334539123493958,-49.10279984834099,0,0,0,0,0,0,2,0,0,3,5
13,0,-22.3311126,-49.0762028,0,0,1,0,0,0,0,0,1,3,5
21,0,-22.3134840278076,-49.08633537733051,0,0,0,0,0,0,0,0,0,3,2
10,0,-22.342298613826465,-49.07533170023464,0,0,0,0,0,0,3,0,0,3,5
19,0,-22.34227771,-49.0937005,0,0,0,0,0,0,0,0,1,5,4
13,0,-22.304298115483004,-49.04621992613616,0,0,0,0,0,0,0,0,0,5,6
22,0,-22.294128694535488,-49.081035117139265,0,0,0,0,0,0,0,1,0,1,2
10,1,-22.361931232679694,-49.040428850794456,0,1,0,0,0,0,2,0,0,6,4
16,0,-22.30124065,-49.11075296,0,0,0,0,0,0,0,0,1,8,1
17,0,-22.297493575392032,-49.075000399143725,0,0,0,0,0,0,0,0,0,8,5
20,0,-22.32031449054313,-49.06831552973212,0,0,0,0,0,0,0,0,0,3,5
6,0,-22.302769943613512,-49.071367035420124,0,0,0,0,0,0,0,0,0,2,0
7,0,-22.31728929335103,-49.073639536692774,0,0,0,0,0,0,0,0,0,2,5
18,0,-22.32772743,-49.10928964,0,0,0,1,0,0,0,0,1,6,6
7,0,-22.30315836489436,-49.09207578773935,0,0,0,0,0,0,0,0,0,12,4
14,1,-22.266402284888326,-49.10391562535744,0,1,0,0,0,0,1,0,0,5,2
18,0,-22.28286269683312,-49.05921627948577,0,0,0,0,0,0,0,0,0,5,6
17,0,-22.33963519,-49.09144355,0,0,0,0,0,0,0,1,1,1,1
10,0,-22.3742798,-49.0488831,0,0,0,0,0,0,0,0,1,9,0
17,1,-22.3504703,-49.0448488,0,0,0,0,0,0,1,0,1,12,3
18,0,-22.3258962,-49.07970414,0,0,0,0,0,0,1,0,1,8,0
9,1,-22.340431509525747,-49.04736406702698,0,0,1,0,0,0,1,0,0,9,4
16,0,-22.288323714957155,-49.031057389535064,0,0,0,0,0,0,1,0,0,3,5
14,0,-22.312029833307275,-49.0697707480021,0,0,0,0,0,0,2,0,0,9,4
18,0,-22.32220228553666,-49.06899142088423,0,0,1,0,0,0,0,0,0,1,1
22,1,-22.384821639291108,-49.07042894993302,0,0,1,0,0,0,1,0,0,9,1
13,0,-22.325823787475247,-49.07966507594503,0,0,0,0,0,0,0,0,0,5,3
12,0,-22.328778038489496,-49.085163707006615,0,0,1,0,0,0,3,0,0,12,2
19,0,-22.28964053,-49.05368736,0,0,0,0,0,0,0,0,1,4,5
17,0,-22.33132673,-49.02291751,0,0,0,0,0,0,0,0,1,9,2
14,0,-22.30011,-49.090355,0,0,0,0,0,0,0,0,1,12,5
7,1,-22.3719944,-49.0382055,0,0,1,0,0,0,1,0,1,6,1
21,0,-22.340060516099857,-49.062710760081934,0,0,0,0,0,0,0,0,0,2,4
12,0,-22.31277621,-49.03047017,0,0,0,0,0,0,0,0,1,2,4
5,0,-22.299790865158236,-49.06559798786886,0,0,0,0,0,0,1,0,0,7,1
23,0,-22.33057179865795,-49.07592311647303,0,0,2,0,0,0,0,0,0,5,3
20,0,-22.32510535552298,-49.049829924376404,0,0,0,0,0,0,0,0,0,9,4
15,0,-22.326346467014698,-49.107865705305244,0,0,1,0,0,0,1,0,0,6,4
12,0,-22.288985327744143,-49.03924963670395,0,0,0,0,0,0,0,0,0,7,5
4,0,-22.336671408088876,-49.053085807452725,0,0,0,0,0,0,0,0,0,3,6
20,0,-22.306590509949135,-49.10305642700989,0,0,0,0,0,0,0,0,0,1,2
5,0,-22.312870105006944,-49.0325234620903,0,0,0,0,0,0,0,0,0,5,5
20,0,-22.311992141503975,-49.0700903049282,0,0,1,0,0,0,1,0,0,6,4
12,0,-22.337966985582327,-49.070450612220604,0,0,0,0,0,0,0,0,0,6,5
13,0,-22.3319611,-49.08618005,0,0,0,0,0,0,2,0,1,5,0
17,0,-22.338509192361506,-49.050676372441586,0,0,0,0,0,0,0,0,0,7,5
1,0,-22.319947098748568,-49.06859805331974,0,0,0,0,0,0,0,0,0,4,0
13,0,-22.374192035729738,-49.048918887789185,0,0,0,0,0,0,0,0,0,11,1
21,1,-22.294042084013828,-49.07229498622057,0,0,0,0,0,0,0,0,0,4,4
15,0,-22.32479683614501,-49.09882482599851,0,0,1,0,0,0,1,0,0,2,4
2,0,-22.374259810946693,-49.048923272393836,0,0,0,0,0,0,1,0,0,9,6
22,0,-22.3178318616,-49.069081953,0,0,0,0,0,0,3,0,1,12,3
13,0,-22.334939105335234,-49.034373964325844,0,0,1,0,0,0,1,0,0,5,2
21,0,-22.316872190108583,-49.0560759098787,0,0,0,0,0,0,0,0,0,12,5
13,0,-22.31712180438892,-49.07370717836072,0,0,0,0,0,0,0,0,0,2,2
8,0,-22.37421875249588,-49.04889123175285,0,0,0,0,0,0,0,0,0,3,0
12,0,-22.327418337709798,-49.06745005828195,0,0,1,0,0,0,1,0,0,8,0
20,0,-22.3201221,-49.06849635,0,0,0,0,0,0,0,0,1,2,0
19,0,-22.320398670664957,-49.068332011671096,0,0,1,0,0,0,0,0,0,2,6
15,0,-22.340068818094444,-49.06280804153798,0,0,0,0,0,0,1,0,0,8,6
17,0,-22.296456130796305,-49.04724848269791,0,0,0,0,0,0,0,0,0,2,2
13,0,-22.333733826291773,-49.11004658461312,0,0,0,0,0,0,0,0,0,9,5
19,0,-22.311915213015784,-49.109892720177605,0,0,1,0,0,0,1,0,0,6,6
12,0,-22.33488399,-49.06961347,0,0,0,0,0,0,0,0,1,4,3
8,0,-22.289766124758096,-49.05341378340223,0,0,1,0,0,0,1,0,0,1,3
10,0,-22.33350458,-49.07215489,0,0,0,0,0,0,0,1,1,10,1
15,0,-22.321788934577242,-49.0963225727197,0,0,1,0,0,0,1,0,0,9,0
10,0,-22.322716816065054,-49.07095021527146,0,0,0,0,0,0,0,0,0,7,4
16,0,-22.328920759010867,-49.068196483292944,0,0,1,0,0,0,1,0,0,4,1
21,0,-22.3136228,-49.0334904,0,0,0,0,0,0,0,0,1,3,6
16,0,-22.32005768,-49.06853908,0,0,1,0,0,0,1,0,1,3,0
18,0,-22.32249866,-49.01261542,0,0,0,0,0,0,0,0,1,4,0
23,0,-22.30020363665641,-49.0389827188362,0,0,0,0,0,0,0,0,0,1,5
10,0,-22.3208309,-49.0704685,0,0,2,0,0,0,1,0,1,12,5
17,0,-22.31060937,-49.02148453,0,0,0,0,0,0,2,0,1,12,2
18,0,-22.321104056741508,-49.0433889162852,0,0,0,0,0,0,1,1,0,9,2
18,0,-22.32024344799535,-49.06832386560328,0,0,0,0,0,0,0,0,0,7,5
6,0,-22.305847734739576,-49.05076902716309,0,1,1,0,0,0,0,0,0,3,0
20,0,-22.325992436169123,-49.079741414910934,1,0,0,0,0,0,0,0,0,7,1
19,0,-22.29808085471049,-49.06325421966662,0,0,1,0,0,0,1,0,0,8,5
19,0,-22.289878350216316,-49.05328282276098,0,0,0,0,0,0,0,0,0,4,5
10,0,-22.33068678,-49.07608332,0,0,1,0,0,0,1,0,1,12,0
18,0,-22.31079333,-49.02102411,0,0,0,0,0,0,0,1,1,1,4
17,0,-22.316988784580996,-49.06919904106808,0,0,0,0,0,0,0,0,0,7,0
17,0,-22.337587585,-49.058953989,0,0,0,0,0,0,2,0,1,12,3
1,0,-22.31652585,-49.07281037,0,0,0,0,0,0,1,0,1,1,5
19,0,-22.3264778379121,-49.10744298769536,0,0,1,0,0,0,1,0,0,3,1
14,0,-22.356763097891626,-49.04721179175965,0,0,0,0,0,0,0,0,0,9,0
9,0,-22.34325439,-49.07711639,0,0,0,0,0,0,0,1,1,1,1
18,0,-22.32008989,-49.06851771,0,0,0,0,0,0,0,0,1,6,5
14,0,-22.34325439,-49.07711639,0,0,1,0,0,0,1,0,1,7,4
23,0,-22.33257999,-49.06431311,0,0,0,0,0,0,1,0,1,7,2
19,0,-22.33258648,-49.034269,0,0,0,0,0,0,0,0,1,8,2
18,0,-22.282467717280724,-49.059568360311594,0,0,1,0,0,0,1,0,0,10,4
16,0,-22.3206709,-49.04087423,0,0,0,0,0,0,0,0,1,9,4
11,0,-22.31994567,-49.0760498,0,0,0,0,0,0,0,0,1,5,4
16,0,-22.320222971897515,-49.06844323685004,0,0,1,0,0,0,1,0,0,1,0
8,0,-22.338658886167448,-49.027900840537896,0,0,1,0,0,0,1,0,0,2,2
20,0,-22.374186676975192,-49.04884835005879,0,0,1,0,0,0,1,0,0,9,1
7,0,-22.32937709657144,-49.07430608065896,0,0,0,0,0,0,0,0,0,9,1
7,0,-22.31906461741355,-49.091094807639784,0,0,0,0,0,0,0,0,0,4,6
21,0,-22.360680007525655,-49.053923559152096,0,0,0,0,0,0,1,0,0,1,6
17,0,-22.32141499,-49.06821577,0,0,0,1,0,0,0,0,1,1,4
10,0,-22.33696001,-49.090797,0,0,0,0,0,0,0,0,1,8,0
14,0,-22.32716898,-49.06204689,0,0,1,0,0,0,2,0,1,5,1
7,0,-22.32462863,-49.01937526,0,0,1,0,0,0,1,0,1,6,2
20,0,-22.31069044358525,-49.02109564590875,1,0,0,0,0,0,1,0,0,8,3
16,0,-22.348718425757696,-49.0934971367975,0,0,1,0,0,0,1,0,0,5,1
11,0,-22.3464792,-49.060792,0,0,0,0,0,0,1,0,1,11,3
19,0,-22.33078335857653,-49.07821799312419,0,0,1,0,0,0,0,0,0,7,6
9,1,-22.32311356,-49.0523499,0,1,0,0,0,0,1,0,1,7,2
12,0,-22.313581303313637,-49.10589360232941,0,0,0,0,0,0,0,0,0,9,4
17,0,-22.28257209187913,-49.08773287019778,0,0,0,0,0,0,3,0,0,12,3
9,0,-22.327789328643966,-49.08121440296214,0,0,0,0,0,0,0,1,0,2,4
7,0,-22.31453242614287,-49.06709374011714,0,0,0,0,0,0,0,0,0,4,4
7,0,-22.301397371651515,-49.10010243244892,0,0,0,0,0,0,0,0,0,11,0
22,0,-22.316973578552115,-49.0122296462376,0,0,0,0,0,0,0,0,0,1,2
15,1,-22.350367153831733,-49.044929839361856,0,0,1,0,0,0,0,0,0,3,1
20,0,-22.33890096,-49.045318,0,0,0,0,0,0,0,0,1,7,1
6,0,-22.32875435,-49.06821314,0,0,1,0,0,0,1,0,1,5,4
6,0,-22.305162917352376,-49.01514031074036,0,0,0,0,0,0,0,0,0,9,1
7,0,-22.336425225674432,-49.0686934312511,0,0,0,0,0,0,0,0,0,7,6
16,0,-22.3436063,-48.9663453,0,0,0,0,0,0,0,0,1,1,5
10,0,-22.3367148,-49.0652933,0,0,0,0,0,0,2,0,1,5,1
9,1,-22.233440858957007,-49.15141940202588,0,1,0,0,0,1,1,0,0,10,1
18,0,-22.318136364256187,-49.114006605029026,0,0,2,0,0,0,2,0,0,4,1
19,0,-22.33747758,-49.08042302,0,0,0,0,0,0,0,0,1,1,2
19,0,-22.29628385,-49.04852282,0,0,0,0,0,0,0,0,1,3,6
10,0,-22.374255026337245,-49.048872082652046,0,0,0,0,0,0,0,0,0,9,0
22,0,-22.3258962,-49.07970414,0,0,0,0,0,0,1,0,1,6,1
16,0,-22.3197441,-49.0763015,0,0,0,0,0,0,0,0,1,8,3
16,0,-22.37428439,-49.04888508,0,0,1,0,0,0,1,0,1,4,6
8,0,-22.307385499395355,-49.07131994808926,0,0,0,0,0,0,0,0,0,5,6
15,0,-22.3221403,-49.100502,0,0,1,0,0,0,1,0,1,8,1
14,0,-22.312785966012505,-49.03100559962823,0,0,0,0,0,0,0,0,0,5,2
2,1,-22.299761767584133,-49.06564905740851,0,0,0,0,0,0,1,0,0,12,5
12,0,-22.323899035,-49.078850737,0,0,0,0,0,0,0,0,1,11,4
23,0,-22.32597603554794,-49.07976962514761,0,0,0,0,0,0,0,0,0,3,5
7,0,-22.343352088749377,-49.07708017953568,0,0,1,0,0,0,0,0,0,2,5
11,0,-22.322928641450204,-49.078026233346066,0,0,0,0,0,0,0,0,0,3,2
13,0,-22.323954090463296,-49.12817093913488,1,0,1,0,0,0,0,0,0,10,5
13,0,-22.31720577,-49.07368462,0,0,1,0,0,0,0,0,1,2,2
7,0,-22.319937883901,-49.068537763156655,0,0,0,0,0,0,0,0,0,6,4
22,0,-22.30436235,-49.09977925,1,0,1,0,0,0,0,0,1,3,4
10,0,-22.32823062069194,-49.070438819889596,0,0,0,0,0,0,0,0,0,7,4
6,0,-22.32522267811009,-49.09964241197263,0,0,0,0,0,0,1,0,0,6,4
20,0,-22.34322231365946,-49.077046137711854,0,0,0,0,0,0,0,0,0,5,1
16,0,-22.305335657291163,-49.0526657846246,0,0,1,0,0,0,1,0,0,3,5
19,1,-22.29371611,-49.07283362,0,0,0,0,0,0,2,1,1,12,3
17,0,-22.31288228552173,-49.0324895361562,0,0,0,0,0,0,0,0,0,11,1
19,0,-22.3423441118488,-49.09376097279506,0,0,0,0,0,0,0,0,0,5,4
8,0,-22.298664199744998,-49.0709495959718,0,0,0,0,0,0,1,0,0,1,4
12,0,-22.371373462044584,-49.060947652976004,0,0,0,0,0,0,2,0,0,12,1
20,0,-22.31364617373471,-49.03350877099029,0,0,0,0,0,0,0,0,0,8,6
8,0,-22.316192274282827,-49.0563206174939,1,0,0,0,0,0,1,0,0,3,1
7,0,-22.31720577,-49.07368462,0,0,0,0,0,0,0,0,1,2,5
14,0,-22.321520832561855,-49.12830510848253,0,0,0,0,0,0,0,0,0,11,6
17,0,-22.336191295,-49.064728341,0,0,1,0,0,0,1,0,1,12,2
0,0,-22.294612173936112,-49.046165887987456,0,0,0,0,0,0,0,0,0,4,4
14,0,-22.319009828487477,-49.06994448460096,0,0,0,0,0,0,0,0,0,3,4
18,0,-22.310743,-49.017895,0,0,0,0,1,0,0,0,1,3,2
8,0,-22.3019633,-49.0984493,0,0,0,0,0,0,0,0,1,10,0
14,0,-22.3201024,-49.1051016,0,0,0,0,0,0,0,0,1,8,2
19,1,-22.350313497084386,-49.0448902888369,0,1,0,0,0,0,1,0,0,11,5
14,0,-22.31717591,-49.08117816,0,0,1,0,0,0,0,1,1,4,1
12,0,-22.32579097,-49.08216994,0,0,1,0,0,0,1,0,1,1,1
22,0,-22.337144793253607,-49.05432156895158,0,0,1,0,0,0,1,1,0,3,1
10,0,-22.32237425,-49.08379756,0,0,0,0,0,0,2,1,1,9,0
12,0,-22.31296327699689,-49.03249897985014,0,0,1,0,0,0,1,0,0,2,6
15,0,-22.313666561163707,-49.0338857812956,0,0,1,0,0,0,1,0,0,12,5
12,0,-22.27048485455094,-49.067530120956725,0,0,1,0,0,1,2,0,0,6,6
4,1,-22.350484361395687,-49.04478987438567,0,0,0,0,0,0,1,0,0,4,6
14,1,-22.306656959917312,-49.05932098910906,0,0,1,0,0,0,0,0,0,9,4
19,0,-22.33216920841961,-49.08617606896402,0,0,0,0,0,0,0,0,0,5,0
18,0,-22.33905886,-49.02946937,0,0,1,0,0,0,0,0,1,3,3
18,0,-22.37424507208487,-49.04893931619321,0,0,0,0,0,0,1,0,0,12,0
7,1,-22.35033643351127,-49.04480188753439,0,0,1,0,0,0,1,0,0,3,0
12,0,-22.31958786,-49.07518713,0,0,1,0,0,0,1,0,1,6,5
13,0,-22.341199449550558,-49.06682531533097,0,0,1,0,0,0,1,0,0,7,5
7,0,-22.3746422,-49.0493996,0,0,1,0,0,0,1,0,1,3,2
9,0,-22.32597052052109,-49.07968116309523,0,0,1,0,0,0,1,0,0,3,3
2,0,-22.317957,-49.11422,0,0,0,0,0,0,1,0,1,5,2
6,0,-22.305847734739576,-49.05076902716309,0,1,1,0,0,0,0,0,0,3,0
16,0,-22.28495947,-49.03082,0,0,0,0,0,0,1,0,1,11,6
21,0,-22.32726966,-49.02439456,0,0,0,0,0,0,1,0,1,7,6
19,0,-22.305834329495376,-49.05055849799187,0,0,1,0,0,0,1,0,0,2,3
9,0,-22.330642564988604,-49.075936363858695,0,0,1,0,0,0,1,0,0,3,0
19,0,-22.29114808465708,-49.06944707463292,0,0,1,0,0,0,1,0,0,11,0
17,0,-22.30766051887264,-49.107748950660415,0,0,0,0,0,0,0,0,0,2,5
12,1,-22.341099638993974,-49.04754724357431,0,0,1,0,0,0,0,1,0,4,2
12,1,-22.3357808,-49.0487815,0,0,1,0,0,0,1,0,1,11,4
14,0,-22.330634916822273,-49.064150785545074,0,0,0,0,0,0,0,1,0,12,0
15,0,-22.325818761553126,-49.079752077948726,0,0,0,0,0,0,0,0,0,10,1
14,0,-22.29922103,-49.09408606,1,0,0,0,0,0,1,0,1,3,4
0,1,-22.275427050828604,-49.094260997501955,0,0,1,0,0,0,0,0,0,2,2
2,0,-22.324272764316753,-49.045956799182406,0,0,0,0,0,0,0,0,0,1,6
13,0,-22.32838258,-49.06695512,0,0,0,0,0,0,0,0,1,9,4
12,0,-22.31989567,-49.07775036,0,0,0,0,0,0,1,0,1,3,3
6,0,-22.32716898,-49.06204689,0,0,1,1,0,0,0,0,1,5,4
15,1,-22.374201886592196,-49.04886119706221,0,0,0,0,0,0,0,0,0,12,6
16,0,-22.320131358126616,-49.02460870362012,0,0,0,0,0,0,0,0,0,7,4
14,0,-22.328086025795955,-49.048021676645064,0,0,0,0,0,0,0,0,0,8,2
21,1,-22.39047641300838,-49.07778445076551,0,0,1,0,0,0,0,0,0,1,6
18,0,-22.32589859511939,-49.07976420932425,0,0,0,0,0,0,0,0,0,8,3
7,0,-22.322430438833344,-49.069939185344964,0,0,1,0,0,0,1,0,0,2,0
0,1,-22.28181396,-49.08674314,0,0,0,0,0,0,0,0,1,2,5
8,0,-22.309994088192386,-49.01871316974984,0,0,0,0,0,0,0,1,0,2,3
8,0,-22.3059671,-49.11368806,0,0,1,0,0,0,1,0,1,12,0
19,0,-22.33205831,-49.09088928,0,0,0,0,0,0,0,0,1,4,4
2,0,-22.331774,-49.06836,0,0,1,0,0,0,1,0,1,6,6
15,0,-22.32597741528641,-49.07972575992998,0,0,0,0,0,0,0,0,0,12,3
17,0,-22.34328908843607,-49.07707070953149,0,0,1,0,0,0,1,0,0,3,5
8,0,-22.33624791197235,-49.068298822126096,0,0,0,0,0,0,1,0,0,10,2
10,0,-22.28330433,-49.08915131,0,0,0,0,0,0,1,1,1,11,4
18,0,-22.313378785922367,-49.069014033418526,0,0,0,0,1,0,0,0,0,4,4
11,0,-22.314513702930586,-49.09146176878483,0,0,1,0,0,0,1,0,0,6,3
20,0,-22.315408780963875,-49.1372073342238,0,0,0,0,0,0,1,0,0,1,6
8,0,-22.34119528281478,-49.0611929313152,0,0,1,0,0,0,1,0,0,11,0
16,0,-22.304016,-49.081997,0,0,2,0,0,1,2,0,1,7,6
8,0,-22.323162,-49.055756,0,0,0,0,0,0,0,0,1,2,3
17,0,-22.32081662,-49.01381061,0,0,0,0,0,0,0,0,1,5,4
1,0,-22.32907420813303,-49.0914508591153,0,0,0,0,0,0,2,0,0,8,6
0,0,-22.3376438,-49.11477683,0,0,0,0,0,0,0,0,1,11,3
12,0,-22.34107976,-49.06412442,0,0,0,0,0,0,2,0,1,9,4
22,0,-22.320453477461,-49.08783138485498,0,0,0,0,0,0,1,0,0,6,5
22,0,-22.336272127360242,-49.06845239241385,0,0,0,0,0,0,1,0,0,2,6
15,0,-22.320017850037065,-49.06860931172251,0,0,0,0,0,0,2,0,0,4,2
7,0,-22.316812542085575,-49.076026298503365,0,0,0,0,0,0,1,0,0,1,0
9,0,-22.3120486,-49.0699118,0,0,1,0,0,0,0,0,1,1,4
7,0,-22.323413102594444,-49.05831285292687,0,0,0,0,0,0,0,0,0,7,2
22,0,-22.37623914,-49.03113806,0,0,0,0,0,0,1,0,1,2,5
19,0,-22.312554510453495,-48.979581925282716,0,0,0,0,0,0,0,0,0,8,4
8,0,-22.331682462900048,-49.088961963814775,0,0,0,0,0,0,0,0,0,3,4
7,0,-22.32815034,-49.04802639,0,0,0,0,0,0,0,0,1,4,1
8,0,-22.328941989240207,-49.06856552844077,0,0,0,0,1,0,0,0,0,1,1
1,1,-22.50914547353995,-48.91399776524817,0,0,0,0,0,0,1,0,0,1,1
0,1,-22.35495449,-49.03442107,0,0,0,0,0,0,1,1,1,6,5
7,0,-22.301397371651515,-49.10010243244892,0,0,0,0,0,0,0,0,0,11,0
17,0,-22.374335841135736,-49.048873359875785,0,0,0,0,0,0,0,0,0,7,1
16,0,-22.337753,-49.050976,0,0,0,0,0,0,0,0,1,7,5
9,0,-22.34514369,-49.07826386,0,0,0,0,0,0,0,0,1,5,3
11,0,-22.3302048,-49.0222659,0,0,0,0,0,0,0,0,1,6,1
14,0,-22.3318893914587,-49.09436147066442,0,0,0,0,0,0,0,0,0,10,0
12,0,-22.3273814,-49.06739,0,0,1,0,0,0,1,0,1,8,0
18,0,-22.32596524523302,-49.087532007885514,0,0,0,1,0,0,1,0,0,8,4
15,0,-22.3349363,-49.0880966,0,0,0,0,0,0,0,0,1,1,2
16,1,-22.3504703,-49.0448488,0,0,1,0,0,0,1,0,1,1,1
20,0,-22.33067472747846,-49.14753775501436,0,0,0,0,0,0,0,0,0,4,4
21,0,-22.32593244027167,-49.07961279191992,0,0,0,0,0,0,0,0,0,5,1
8,0,-22.340403310010366,-49.04568485118055,0,0,0,0,0,0,0,0,0,2,5
2,0,-22.33063634,-49.07615987,0,0,0,0,0,0,2,0,1,6,0
16,0,-22.278605488041308,-49.074180892541165,0,0,0,0,0,0,0,0,0,5,4
20,0,-22.327022112082467,-49.06243957594462,0,0,0,0,0,0,1,0,0,6,2
13,0,-22.30833966,-49.08705583,0,0,0,0,0,0,0,0,1,4,3
7,0,-22.30551549049131,-49.101595674540114,0,0,1,0,0,0,1,0,0,7,3
10,1,-22.350335938430582,-49.04476868531301,0,0,0,0,0,0,0,0,0,12,4
8,1,-22.23334304096339,-49.15133410440289,0,1,0,0,0,3,1,0,0,9,5
17,0,-22.32043774,-49.02175604,0,0,0,0,0,0,0,0,1,3,3
15,0,-22.368378458290135,-49.11526258617422,0,0,0,0,0,0,0,1,0,7,1
15,0,-22.37428439,-49.04888508,0,0,3,0,0,0,0,0,1,10,1
12,0,-22.304159977035365,-49.087281953976564,0,0,0,0,0,0,0,0,0,11,5
7,0,-22.3040166,-49.0819954,0,0,1,0,0,0,1,0,1,6,0
